timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,raw_timestamp,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:20:01.216598,R1,5,1706,0.383028083028083,279.4116467,2026-06-08T08:20:01.216598,0.0,True,-0.09645909646476769,0.09645909646476769
2026-06-08 08:21:01.230050,R1,5,1709,0.386691086691086,285.3168446,2026-06-08T08:21:01.230050,60.013452,True,-0.0927960928017647,0.0927960928017647
2026-06-08 08:22:01.241572,R1,5,4035,3.22673992673992,30198.22661,2026-06-08T08:22:01.241572,120.024974,True,2.7472527472470696,2.7472527472470696
2026-06-08 08:23:01.251148,R1,5,1709,0.386691086691086,285.3168446,2026-06-08T08:23:01.251148,180.03455,True,-0.0927960928017647,0.0927960928017647
2026-06-08 08:24:01.264305,R1,5,1704,0.38058608058608,275.512198,2026-06-08T08:24:01.264305,240.047707,True,-0.09890109890677068,0.09890109890677068
2026-06-08 08:25:01.278109,R1,5,1714,0.392796092796092,295.3086025,2026-06-08T08:25:01.278109,300.061511,True,-0.08669108669675868,0.08669108669675868
2026-06-08 08:26:01.291795,R1,5,1710,0.387912087912088,287.3002086,2026-06-08T08:26:01.291795,360.075197,True,-0.09157509158076271,0.09157509158076271
2026-06-08 08:27:01.304859,R1,5,1716,0.395238095238095,299.3578269,2026-06-08T08:27:01.304859,420.088261,True,-0.08424908425475569,0.08424908425475569
2026-06-08 08:28:01.311877,R1,5,1710,0.387912087912088,287.3002086,2026-06-08T08:28:01.311877,480.095279,True,-0.09157509158076271,0.09157509158076271
2026-06-08 08:29:01.328758,R1,5,1712,0.39035409035409,291.2894088,2026-06-08T08:29:01.328758,540.11216,True,-0.08913308913876067,0.08913308913876067
2026-06-08 08:30:01.344111,R1,5,1709,0.386691086691086,285.3168446,2026-06-08T08:30:01.344111,600.127513,True,-0.0927960928017647,0.0927960928017647
2026-06-08 08:31:01.369179,R1,5,1713,0.391575091575091,293.2952541,2026-06-08T08:31:01.369179,660.152581,True,-0.08791208791775967,0.08791208791775967
2026-06-08 08:32:01.370258,R1,5,1710,0.387912087912088,287.3002086,2026-06-08T08:32:01.370258,720.15366,True,-0.09157509158076271,0.09157509158076271
2026-06-08 08:33:01.385814,R1,5,1702,0.378144078144078,271.6425993,2026-06-08T08:33:01.385814,780.169216,True,-0.10134310134877267,0.10134310134877267
2026-06-08 08:34:01.397330,R1,5,1705,0.381807081807082,277.4581865,2026-06-08T08:34:01.397330,840.180732,True,-0.09768009768576869,0.09768009768576869
2026-06-08 08:35:01.408692,R1,5,1710,0.387912087912088,287.3002086,2026-06-08T08:35:01.408692,900.192094,True,-0.09157509158076271,0.09157509158076271
2026-06-08 08:36:01.422872,R1,5,1710,0.387912087912088,287.3002086,2026-06-08T08:36:01.422872,960.206274,True,-0.09157509158076271,0.09157509158076271
2026-06-08 08:37:01.436307,R1,5,1714,0.392796092796092,295.3086025,2026-06-08T08:37:01.436307,1020.219709,True,-0.08669108669675868,0.08669108669675868
2026-06-08 08:38:01.450771,R1,5,1705,0.381807081807082,277.4581865,1969-12-31T19:01:17.955858,1080.234173,True,-0.09768009768576869,0.09768009768576869
2026-06-08 08:39:01.459428,R1,5,1706,0.383028083028083,279.4116407,1969-12-31T19:02:17.964515,1140.24283,True,-0.09645909646476769,0.09645909646476769
2026-06-08 08:40:01.472887,R1,5,1712,0.39035409035409,291.2894088,1969-12-31T19:03:17.977974,1200.256289,True,-0.08913308913876067,0.08913308913876067
2026-06-08 08:41:01.485473,R1,5,1712,0.39035409035409,291.2894088,1969-12-31T19:04:17.990560,1260.268875,True,-0.08913308913876067,0.08913308913876067
2026-06-08 08:42:01.502492,R1,5,1714,0.392796092796092,295.3086025,1969-12-31T19:05:18.007579,1320.285894,True,-0.08669108669675868,0.08669108669675868
2026-06-08 08:43:01.512933,R1,5,1712,0.39035409035409,291.2894088,1969-12-31T19:06:18.018020,1380.296335,True,-0.08913308913876067,0.08913308913876067
2026-06-08 08:44:01.525127,R1,5,1711,0.389133089133089,289.2910618,1969-12-31T19:07:18.030214,1440.308529,True,-0.09035409035976166,0.09035409035976166
2026-06-08 08:45:01.538938,R1,5,1708,0.385470085470085,283.3409651,1969-12-31T19:08:18.044025,1500.32234,True,-0.0940170940227657,0.0940170940227657
2026-06-08 08:46:01.549218,R1,5,1717,0.396459096459096,301.3937121,1969-12-31T19:09:18.054305,1560.33262,True,-0.0830280830337547,0.0830280830337547
2026-06-08 08:47:01.559379,R1,5,1710,0.387912087912087,287.3002086,1969-12-31T19:10:18.064466,1620.342781,True,-0.09157509158076371,0.09157509158076371
2026-06-08 08:48:01.578576,R1,5,1710,0.387912087912087,287.3002086,1969-12-31T19:11:18.083663,1680.361978,True,-0.09157509158076371,0.09157509158076371
2026-06-08 08:49:01.591218,R1,5,1709,0.386691087,285.3168446,1969-12-31T19:12:18.096305,1740.37462,True,-0.0927960924928507,0.0927960924928507
2026-06-08 08:50:01.606592,R1,5,1711,0.389133089,289.2910618,1969-12-31T19:13:18.111679,1800.389994,True,-0.0903540904928507,0.0903540904928507
